Time [Sec] - Base	g - Base	Time [Sec] - Ground	g - Ground
0.1508	-0,028	0.1508	0,181
0.151	-0,017	0.151	0,188
0.1512	-0,009	0.1512	0,198
0.1514	-0,002	0.1514	0,210
0.1516	0,003	0.1516	0,222
0.1518	0,006	0.1518	0,231
0.152	0,008	0.152	0,234
0.1522	0,008	0.1522	0,231
0.1524	0,007	0.1524	0,220
0.1526	0,005	0.1526	0,201
0.1528	0,002	0.1528	0,176
0.153	-0,002	0.153	0,146
0.1532	-0,007	0.1532	0,116
0.1534	-0,012	0.1534	0,088
0.1536	-0,018	0.1536	0,065
0.1538	-0,024	0.1538	0,052
0.154	-0,029	0.154	0,049
0.1542	-0,034	0.1542	0,057
0.1544	-0,038	0.1544	0,076
0.1546	-0,040	0.1546	0,103
0.1548	-0,040	0.1548	0,136
0.155	-0,038	0.155	0,171
0.1552	-0,034	0.1552	0,202
0.1554	-0,029	0.1554	0,226
0.1556	-0,024	0.1556	0,239
0.1558	-0,018	0.1558	0,240
0.156	-0,013	0.156	0,226
0.1562	-0,010	0.1562	0,199
0.1564	-0,009	0.1564	0,161
0.1566	-0,011	0.1566	0,115
0.1568	-0,016	0.1568	0,065
0.157	-0,023	0.157	0,016
0.1572	-0,033	0.1572	-0,030
0.1574	-0,044	0.1574	-0,069
0.1576	-0,055	0.1576	-0,100
0.1578	-0,067	0.1578	-0,122
0.158	-0,077	0.158	-0,136
0.1582	-0,085	0.1582	-0,146
0.1584	-0,090	0.1584	-0,152
0.1586	-0,093	0.1586	-0,159
0.1588	-0,094	0.1588	-0,167
0.159	-0,092	0.159	-0,180
0.1592	-0,088	0.1592	-0,196
0.1594	-0,084	0.1594	-0,214
0.1596	-0,078	0.1596	-0,233
0.1598	-0,074	0.1598	-0,250
0.16	-0,069	0.16	-0,262
0.1602	-0,066	0.1602	-0,267
0.1604	-0,064	0.1604	-0,262
0.1606	-0,063	0.1606	-0,248
0.1608	-0,062	0.1608	-0,225
0.161	-0,063	0.161	-0,196
0.1612	-0,063	0.1612	-0,165
0.1614	-0,063	0.1614	-0,135
0.1616	-0,063	0.1616	-0,110
0.1618	-0,062	0.1618	-0,092
0.162	-0,061	0.162	-0,084
0.1622	-0,058	0.1622	-0,085
0.1624	-0,055	0.1624	-0,095
0.1626	-0,052	0.1626	-0,111
0.1628	-0,049	0.1628	-0,129
0.163	-0,046	0.163	-0,145
0.1632	-0,043	0.1632	-0,157
0.1634	-0,041	0.1634	-0,162
0.1636	-0,039	0.1636	-0,159
0.1638	-0,038	0.1638	-0,148
0.164	-0,037	0.164	-0,130
0.1642	-0,036	0.1642	-0,108
0.1644	-0,035	0.1644	-0,084
0.1646	-0,034	0.1646	-0,063
0.1648	-0,031	0.1648	-0,044
0.165	-0,028	0.165	-0,030
0.1652	-0,024	0.1652	-0,020
0.1654	-0,020	0.1654	-0,012
0.1656	-0,014	0.1656	-0,005
0.1658	-0,007	0.1658	0,005
0.166	-0,001	0.166	0,019
0.1662	0,006	0.1662	0,038
0.1664	0,012	0.1664	0,063
0.1666	0,017	0.1666	0,091
0.1668	0,021	0.1668	0,121
0.167	0,024	0.167	0,147
0.1672	0,026	0.1672	0,167
0.1674	0,026	0.1674	0,175
0.1676	0,025	0.1676	0,168
0.1678	0,023	0.1678	0,146
0.168	0,021	0.168	0,109
0.1682	0,019	0.1682	0,060
0.1684	0,017	0.1684	0,003
0.1686	0,016	0.1686	-0,056
0.1688	0,015	0.1688	-0,112
0.169	0,016	0.169	-0,159
0.1692	0,018	0.1692	-0,192
0.1694	0,021	0.1694	-0,210
0.1696	0,024	0.1696	-0,211
0.1698	0,028	0.1698	-0,198
0.17	0,033	0.17	-0,175
0.1702	0,037	0.1702	-0,146
0.1704	0,041	0.1704	-0,116
0.1706	0,045	0.1706	-0,092
0.1708	0,047	0.1708	-0,076
0.171	0,048	0.171	-0,071
0.1712	0,048	0.1712	-0,078
0.1714	0,047	0.1714	-0,095
0.1716	0,044	0.1716	-0,119
0.1718	0,040	0.1718	-0,146
0.172	0,035	0.172	-0,170
0.1722	0,029	0.1722	-0,189
0.1724	0,022	0.1724	-0,198
0.1726	0,014	0.1726	-0,196
0.1728	0,007	0.1728	-0,183
0.173	-0,000	0.173	-0,160
0.1732	-0,007	0.1732	-0,130
0.1734	-0,012	0.1734	-0,097
0.1736	-0,016	0.1736	-0,065
0.1738	-0,018	0.1738	-0,037
0.174	-0,019	0.174	-0,015
0.1742	-0,017	0.1742	-0,002
0.1744	-0,014	0.1744	0,003
0.1746	-0,010	0.1746	0,001
0.1748	-0,004	0.1748	-0,005
0.175	0,003	0.175	-0,013
0.1752	0,009	0.1752	-0,018
0.1754	0,016	0.1754	-0,018
0.1756	0,022	0.1756	-0,012
0.1758	0,027	0.1758	0,002
0.176	0,031	0.176	0,022
0.1762	0,034	0.1762	0,047
0.1764	0,036	0.1764	0,073
0.1766	0,037	0.1766	0,098
0.1768	0,037	0.1768	0,118
0.177	0,037	0.177	0,130
0.1772	0,037	0.1772	0,131
0.1774	0,037	0.1774	0,120
0.1776	0,037	0.1776	0,099
0.1778	0,038	0.1778	0,068
0.178	0,039	0.178	0,031
0.1782	0,040	0.1782	-0,010
0.1784	0,042	0.1784	-0,049
0.1786	0,043	0.1786	-0,083
0.1788	0,044	0.1788	-0,108
0.179	0,045	0.179	-0,124
0.1792	0,045	0.1792	-0,127
0.1794	0,044	0.1794	-0,118
0.1796	0,044	0.1796	-0,098
0.1798	0,042	0.1798	-0,069
0.18	0,041	0.18	-0,035
0.1802	0,039	0.1802	0,002
0.1804	0,038	0.1804	0,039
0.1806	0,037	0.1806	0,071
0.1808	0,036	0.1808	0,098
0.181	0,035	0.181	0,116
0.1812	0,035	0.1812	0,125
0.1814	0,034	0.1814	0,124
0.1816	0,033	0.1816	0,116
0.1818	0,031	0.1818	0,100
0.182	0,029	0.182	0,079
0.1822	0,027	0.1822	0,056
0.1824	0,023	0.1824	0,032
0.1826	0,019	0.1826	0,012
0.1828	0,015	0.1828	-0,005
0.183	0,011	0.183	-0,014
0.1832	0,007	0.1832	-0,017
0.1834	0,003	0.1834	-0,012
0.1836	0,000	0.1836	0,000
0.1838	-0,001	0.1838	0,018
0.184	-0,002	0.184	0,040
0.1842	-0,000	0.1842	0,063
0.1844	0,003	0.1844	0,086
0.1846	0,007	0.1846	0,107
0.1848	0,013	0.1848	0,122
0.185	0,020	0.185	0,132
0.1852	0,027	0.1852	0,136
0.1854	0,035	0.1854	0,133
0.1856	0,043	0.1856	0,125
0.1858	0,049	0.1858	0,113
0.186	0,055	0.186	0,098
0.1862	0,059	0.1862	0,082
0.1864	0,062	0.1864	0,067
0.1866	0,062	0.1866	0,054
0.1868	0,061	0.1868	0,043
0.187	0,057	0.187	0,034
0.1872	0,052	0.1872	0,028
0.1874	0,046	0.1874	0,025
0.1876	0,038	0.1876	0,024
0.1878	0,030	0.1878	0,024
0.188	0,021	0.188	0,027
0.1882	0,013	0.1882	0,031
0.1884	0,006	0.1884	0,038
0.1886	-0,000	0.1886	0,048
0.1888	-0,005	0.1888	0,062
0.189	-0,008	0.189	0,080
0.1892	-0,009	0.1892	0,101
0.1894	-0,009	0.1894	0,125
0.1896	-0,008	0.1896	0,151
0.1898	-0,006	0.1898	0,178
0.19	-0,004	0.19	0,203
0.1902	-0,001	0.1902	0,225
0.1904	0,001	0.1904	0,242
0.1906	0,001	0.1906	0,253
0.1908	0,001	0.1908	0,257
0.191	-0,001	0.191	0,254
0.1912	-0,004	0.1912	0,245
0.1914	-0,009	0.1914	0,231
0.1916	-0,015	0.1916	0,214
0.1918	-0,022	0.1918	0,195
0.192	-0,029	0.192	0,177
0.1922	-0,036	0.1922	0,160
0.1924	-0,043	0.1924	0,144
0.1926	-0,050	0.1926	0,131
0.1928	-0,055	0.1928	0,119
0.193	-0,058	0.193	0,106
0.1932	-0,060	0.1932	0,093
0.1934	-0,060	0.1934	0,076
0.1936	-0,058	0.1936	0,055
0.1938	-0,055	0.1938	0,029
0.194	-0,050	0.194	-0,001
0.1942	-0,044	0.1942	-0,036
0.1944	-0,038	0.1944	-0,073
0.1946	-0,032	0.1946	-0,110
0.1948	-0,025	0.1948	-0,147
0.195	-0,020	0.195	-0,179
0.1952	-0,015	0.1952	-0,205
0.1954	-0,011	0.1954	-0,223
0.1956	-0,009	0.1956	-0,233
0.1958	-0,008	0.1958	-0,235
0.196	-0,008	0.196	-0,228
0.1962	-0,009	0.1962	-0,216
0.1964	-0,010	0.1964	-0,200
0.1966	-0,012	0.1966	-0,182
0.1968	-0,013	0.1968	-0,167
0.197	-0,014	0.197	-0,155
0.1972	-0,015	0.1972	-0,149
0.1974	-0,015	0.1974	-0,151
0.1976	-0,015	0.1976	-0,158
0.1978	-0,014	0.1978	-0,171
0.198	-0,013	0.198	-0,186
0.1982	-0,013	0.1982	-0,201
0.1984	-0,012	0.1984	-0,210
0.1986	-0,013	0.1986	-0,211
0.1988	-0,013	0.1988	-0,200
0.199	-0,014	0.199	-0,176
0.1992	-0,016	0.1992	-0,137
0.1994	-0,018	0.1994	-0,087
0.1996	-0,020	0.1996	-0,027
0.1998	-0,023	0.1998	0,037
0.2	-0,026	0.2	0,100
0.2002	-0,029	0.2002	0,155
0.2004	-0,032	0.2004	0,197
0.2006	-0,036	0.2006	0,222
0.2008	-0,040	0.2008	0,226
0.201	-0,044	0.201	0,211
0.2012	-0,049	0.2012	0,177
0.2014	-0,055	0.2014	0,131
0.2016	-0,062	0.2016	0,078
0.2018	-0,068	0.2018	0,025
0.202	-0,075	0.202	-0,021
0.2022	-0,081	0.2022	-0,054
0.2024	-0,087	0.2024	-0,070
0.2026	-0,091	0.2026	-0,068
0.2028	-0,094	0.2028	-0,048
0.203	-0,094	0.203	-0,014
0.2032	-0,093	0.2032	0,029
0.2034	-0,090	0.2034	0,075
0.2036	-0,085	0.2036	0,116
0.2038	-0,079	0.2038	0,148
0.204	-0,070	0.204	0,164
0.2042	-0,061	0.2042	0,165
0.2044	-0,052	0.2044	0,148
0.2046	-0,042	0.2046	0,117
0.2048	-0,032	0.2048	0,075
0.205	-0,022	0.205	0,026
0.2052	-0,014	0.2052	-0,025
0.2054	-0,006	0.2054	-0,074
0.2056	0,001	0.2056	-0,119
0.2058	0,006	0.2058	-0,157
0.206	0,010	0.206	-0,191
0.2062	0,012	0.2062	-0,220
0.2064	0,013	0.2064	-0,247
0.2066	0,013	0.2066	-0,275
0.2068	0,012	0.2068	-0,303
0.207	0,009	0.207	-0,332
0.2072	0,006	0.2072	-0,361
0.2074	0,003	0.2074	-0,387
0.2076	-0,001	0.2076	-0,407
0.2078	-0,003	0.2078	-0,416
0.208	-0,005	0.208	-0,410
0.2082	-0,005	0.2082	-0,389
0.2084	-0,003	0.2084	-0,350
0.2086	-0,000	0.2086	-0,295
0.2088	0,004	0.2088	-0,228
0.209	0,009	0.209	-0,155
0.2092	0,015	0.2092	-0,080
0.2094	0,021	0.2094	-0,011
0.2096	0,027	0.2096	0,046
0.2098	0,031	0.2098	0,087
0.21	0,034	0.21	0,109
0.2102	0,034	0.2102	0,113
0.2104	0,032	0.2104	0,101
0.2106	0,027	0.2106	0,078
0.2108	0,020	0.2108	0,048
0.211	0,011	0.211	0,017
0.2112	0,002	0.2112	-0,009
0.2114	-0,009	0.2114	-0,026
0.2116	-0,019	0.2116	-0,033
0.2118	-0,028	0.2118	-0,028
0.212	-0,035	0.212	-0,015
0.2122	-0,040	0.2122	0,005
0.2124	-0,043	0.2124	0,026
0.2126	-0,043	0.2126	0,047
0.2128	-0,040	0.2128	0,063
0.213	-0,035	0.213	0,072
0.2132	-0,028	0.2132	0,076
0.2134	-0,019	0.2134	0,074
0.2136	-0,010	0.2136	0,070
0.2138	-0,000	0.2138	0,067
0.214	0,009	0.214	0,068
0.2142	0,018	0.2142	0,076
0.2144	0,025	0.2144	0,091
0.2146	0,031	0.2146	0,114
0.2148	0,036	0.2148	0,144
0.215	0,039	0.215	0,176
0.2152	0,041	0.2152	0,208
0.2154	0,043	0.2154	0,236
0.2156	0,044	0.2156	0,256
0.2158	0,044	0.2158	0,266
0.216	0,045	0.216	0,266
0.2162	0,045	0.2162	0,258
0.2164	0,046	0.2164	0,243
0.2166	0,046	0.2166	0,225
0.2168	0,047	0.2168	0,209
0.217	0,047	0.217	0,198
0.2172	0,047	0.2172	0,193
0.2174	0,046	0.2174	0,196
0.2176	0,044	0.2176	0,205
0.2178	0,041	0.2178	0,218
0.218	0,037	0.218	0,230
0.2182	0,032	0.2182	0,237
0.2184	0,026	0.2184	0,233
0.2186	0,021	0.2186	0,217
0.2188	0,016	0.2188	0,186
0.219	0,011	0.219	0,140
0.2192	0,008	0.2192	0,084
0.2194	0,006	0.2194	0,020
0.2196	0,006	0.2196	-0,044
0.2198	0,008	0.2198	-0,102
0.22	0,012	0.22	-0,148
0.2202	0,017	0.2202	-0,179
0.2204	0,024	0.2204	-0,191
0.2206	0,030	0.2206	-0,185
0.2208	0,037	0.2208	-0,164
0.221	0,043	0.221	-0,133
0.2212	0,047	0.2212	-0,098
0.2214	0,049	0.2214	-0,065
0.2216	0,050	0.2216	-0,040
0.2218	0,047	0.2218	-0,027
0.222	0,042	0.222	-0,027
0.2222	0,036	0.2222	-0,040
0.2224	0,028	0.2224	-0,061
0.2226	0,020	0.2226	-0,087
0.2228	0,011	0.2228	-0,110
0.223	0,004	0.223	-0,125
0.2232	-0,001	0.2232	-0,126
0.2234	-0,003	0.2234	-0,112
0.2236	-0,003	0.2236	-0,081
0.2238	0,001	0.2238	-0,036
0.224	0,008	0.224	0,020
0.2242	0,018	0.2242	0,079
0.2244	0,030	0.2244	0,135
0.2246	0,044	0.2246	0,183
0.2248	0,058	0.2248	0,216
0.225	0,071	0.225	0,232
0.2252	0,083	0.2252	0,230
0.2254	0,093	0.2254	0,212
0.2256	0,099	0.2256	0,182
0.2258	0,103	0.2258	0,145
0.226	0,102	0.226	0,107
0.2262	0,099	0.2262	0,072
0.2264	0,093	0.2264	0,045
0.2266	0,084	0.2266	0,028
0.2268	0,074	0.2268	0,019
0.227	0,064	0.227	0,019
0.2272	0,053	0.2272	0,023
0.2274	0,044	0.2274	0,028
0.2276	0,036	0.2276	0,030
0.2278	0,029	0.2278	0,027
0.228	0,025	0.228	0,018
0.2282	0,022	0.2282	0,003
0.2284	0,022	0.2284	-0,014
0.2286	0,022	0.2286	-0,031
0.2288	0,024	0.2288	-0,042
0.229	0,026	0.229	-0,044
0.2292	0,029	0.2292	-0,032
0.2294	0,031	0.2294	-0,006
0.2296	0,033	0.2296	0,035
0.2298	0,034	0.2298	0,088
0.23	0,035	0.23	0,149
0.2302	0,035	0.2302	0,211
0.2304	0,034	0.2304	0,269
0.2306	0,032	0.2306	0,316
0.2308	0,030	0.2308	0,348
0.231	0,027	0.231	0,361
0.2312	0,024	0.2312	0,356
0.2314	0,020	0.2314	0,332
0.2316	0,015	0.2316	0,295
0.2318	0,011	0.2318	0,248
0.232	0,005	0.232	0,199
0.2322	-0,000	0.2322	0,151
0.2324	-0,006	0.2324	0,110
0.2326	-0,012	0.2326	0,078
0.2328	-0,017	0.2328	0,057
0.233	-0,023	0.233	0,045
0.2332	-0,028	0.2332	0,039
0.2334	-0,032	0.2334	0,037
0.2336	-0,035	0.2336	0,034
0.2338	-0,037	0.2338	0,027
0.234	-0,038	0.234	0,012
0.2342	-0,038	0.2342	-0,010
0.2344	-0,037	0.2344	-0,038
0.2346	-0,035	0.2346	-0,070
0.2348	-0,031	0.2348	-0,101
0.235	-0,028	0.235	-0,126
0.2352	-0,024	0.2352	-0,140
0.2354	-0,020	0.2354	-0,141
0.2356	-0,016	0.2356	-0,125
0.2358	-0,013	0.2358	-0,094
0.236	-0,011	0.236	-0,052
0.2362	-0,009	0.2362	-0,002
0.2364	-0,009	0.2364	0,048
0.2366	-0,010	0.2366	0,092
0.2368	-0,011	0.2368	0,123
0.237	-0,014	0.237	0,136
0.2372	-0,017	0.2372	0,128
0.2374	-0,020	0.2374	0,101
0.2376	-0,024	0.2376	0,056
0.2378	-0,027	0.2378	0,000
0.238	-0,030	0.238	-0,060
0.2382	-0,032	0.2382	-0,117
0.2384	-0,033	0.2384	-0,165
0.2386	-0,033	0.2386	-0,198
0.2388	-0,032	0.2388	-0,217
0.239	-0,029	0.239	-0,221
0.2392	-0,026	0.2392	-0,215
0.2394	-0,022	0.2394	-0,207
0.2396	-0,018	0.2396	-0,202
0.2398	-0,013	0.2398	-0,209
0.24	-0,009	0.24	-0,233
0.2402	-0,005	0.2402	-0,276
0.2404	-0,002	0.2404	-0,337
0.2406	-0,000	0.2406	-0,412
0.2408	0,000	0.2408	-0,492
0.241	-0,000	0.241	-0,567
0.2412	-0,002	0.2412	-0,626
0.2414	-0,005	0.2414	-0,660
0.2416	-0,008	0.2416	-0,661
0.2418	-0,011	0.2418	-0,626
0.242	-0,015	0.242	-0,556
0.2422	-0,018	0.2422	-0,457
0.2424	-0,021	0.2424	-0,339
0.2426	-0,023	0.2426	-0,213
0.2428	-0,024	0.2428	-0,094
0.243	-0,024	0.243	0,007
0.2432	-0,023	0.2432	0,079
0.2434	-0,022	0.2434	0,117
0.2436	-0,021	0.2436	0,119
0.2438	-0,020	0.2438	0,088
0.244	-0,019	0.244	0,032
0.2442	-0,019	0.2442	-0,039
0.2444	-0,019	0.2444	-0,114
0.2446	-0,021	0.2446	-0,183
0.2448	-0,024	0.2448	-0,236
0.245	-0,028	0.245	-0,267
0.2452	-0,034	0.2452	-0,277
0.2454	-0,040	0.2454	-0,265
0.2456	-0,046	0.2456	-0,238
0.2458	-0,053	0.2458	-0,203
0.246	-0,061	0.246	-0,168
0.2462	-0,068	0.2462	-0,140
0.2464	-0,075	0.2464	-0,125
0.2466	-0,081	0.2466	-0,125
0.2468	-0,087	0.2468	-0,140
0.247	-0,092	0.247	-0,166
0.2472	-0,096	0.2472	-0,197
0.2474	-0,100	0.2474	-0,226
0.2476	-0,102	0.2476	-0,244
0.2478	-0,104	0.2478	-0,247
0.248	-0,104	0.248	-0,230
0.2482	-0,104	0.2482	-0,192
0.2484	-0,103	0.2484	-0,137
0.2486	-0,101	0.2486	-0,070
0.2488	-0,098	0.2488	0,001
0.249	-0,094	0.249	0,068
0.2492	-0,089	0.2492	0,122
0.2494	-0,082	0.2494	0,156
0.2496	-0,075	0.2496	0,165
0.2498	-0,067	0.2498	0,148
0.25	-0,057	0.25	0,108
0.2502	-0,047	0.2502	0,049
0.2504	-0,036	0.2504	-0,019
0.2506	-0,026	0.2506	-0,087
0.2508	-0,015	0.2508	-0,145
0.251	-0,006	0.251	-0,186
0.2512	0,003	0.2512	-0,202
0.2514	0,010	0.2514	-0,190
0.2516	0,015	0.2516	-0,152
0.2518	0,018	0.2518	-0,089
0.252	0,019	0.252	-0,010
0.2522	0,018	0.2522	0,079
0.2524	0,015	0.2524	0,168
0.2526	0,010	0.2526	0,249
0.2528	0,004	0.2528	0,315
0.253	-0,002	0.253	0,361
0.2532	-0,009	0.2532	0,385
0.2534	-0,016	0.2534	0,388
0.2536	-0,021	0.2536	0,372
0.2538	-0,025	0.2538	0,343
0.254	-0,027	0.254	0,306
0.2542	-0,028	0.2542	0,267
0.2544	-0,027	0.2544	0,229
0.2546	-0,024	0.2546	0,196
0.2548	-0,020	0.2548	0,170
0.255	-0,015	0.255	0,150
0.2552	-0,011	0.2552	0,134
0.2554	-0,007	0.2554	0,120
0.2556	-0,004	0.2556	0,104
0.2558	-0,003	0.2558	0,084
0.256	-0,004	0.256	0,058
0.2562	-0,007	0.2562	0,024
0.2564	-0,012	0.2564	-0,016
0.2566	-0,018	0.2566	-0,062
0.2568	-0,025	0.2568	-0,112
0.257	-0,032	0.257	-0,161
0.2572	-0,038	0.2572	-0,209
0.2574	-0,043	0.2574	-0,253
0.2576	-0,044	0.2576	-0,291
0.2578	-0,043	0.2578	-0,324
0.258	-0,038	0.258	-0,351
0.2582	-0,030	0.2582	-0,375
0.2584	-0,018	0.2584	-0,396
0.2586	-0,004	0.2586	-0,415
0.2588	0,013	0.2588	-0,432
0.259	0,030	0.259	-0,446
0.2592	0,047	0.2592	-0,454
0.2594	0,062	0.2594	-0,453
0.2596	0,075	0.2596	-0,439
0.2598	0,086	0.2598	-0,407
0.26	0,093	0.26	-0,354
0.2602	0,096	0.2602	-0,279
0.2604	0,096	0.2604	-0,183
0.2606	0,093	0.2606	-0,069
0.2608	0,088	0.2608	0,057
0.261	0,081	0.261	0,186
0.2612	0,073	0.2612	0,308
0.2614	0,066	0.2614	0,412
0.2616	0,059	0.2616	0,490
0.2618	0,053	0.2618	0,534
0.262	0,049	0.262	0,542
0.2622	0,047	0.2622	0,515
0.2624	0,046	0.2624	0,461
0.2626	0,046	0.2626	0,390
0.2628	0,046	0.2628	0,316
0.263	0,046	0.263	0,256
0.2632	0,046	0.2632	0,223
0.2634	0,045	0.2634	0,228
0.2636	0,042	0.2636	0,280
0.2638	0,038	0.2638	0,376
0.264	0,032	0.264	0,512
0.2642	0,025	0.2642	0,672
0.2644	0,018	0.2644	0,840
0.2646	0,010	0.2646	0,992
0.2648	0,002	0.2648	1,107
0.265	-0,005	0.265	1,167
0.2652	-0,011	0.2652	1,159
0.2654	-0,016	0.2654	1,076
0.2656	-0,019	0.2656	0,923
0.2658	-0,020	0.2658	0,710
0.266	-0,019	0.266	0,458
0.2662	-0,018	0.2662	0,191
0.2664	-0,016	0.2664	-0,064
0.2666	-0,013	0.2666	-0,284
0.2668	-0,011	0.2668	-0,446
0.267	-0,010	0.267	-0,538
0.2672	-0,010	0.2672	-0,556
0.2674	-0,011	0.2674	-0,504
0.2676	-0,013	0.2676	-0,395
0.2678	-0,016	0.2678	-0,247
0.268	-0,019	0.268	-0,082
0.2682	-0,021	0.2682	0,077
0.2684	-0,022	0.2684	0,210
0.2686	-0,022	0.2686	0,305
0.2688	-0,019	0.2688	0,352
0.269	-0,013	0.269	0,352
0.2692	-0,005	0.2692	0,309
0.2694	0,005	0.2694	0,233
0.2696	0,018	0.2696	0,139
0.2698	0,032	0.2698	0,038
0.27	0,046	0.27	-0,058
0.2702	0,060	0.2702	-0,140
0.2704	0,072	0.2704	-0,204
0.2706	0,082	0.2706	-0,251
0.2708	0,089	0.2708	-0,282
0.271	0,092	0.271	-0,304
0.2712	0,092	0.2712	-0,320
0.2714	0,088	0.2714	-0,336
0.2716	0,082	0.2716	-0,353
0.2718	0,073	0.2718	-0,371
0.272	0,063	0.272	-0,388
0.2722	0,052	0.2722	-0,402
0.2724	0,042	0.2724	-0,407
0.2726	0,033	0.2726	-0,402
0.2728	0,026	0.2728	-0,387
0.273	0,022	0.273	-0,363
0.2732	0,019	0.2732	-0,335
0.2734	0,020	0.2734	-0,310
0.2736	0,022	0.2736	-0,293
0.2738	0,026	0.2738	-0,292
0.274	0,030	0.274	-0,310
0.2742	0,035	0.2742	-0,348
0.2744	0,039	0.2744	-0,401
0.2746	0,043	0.2746	-0,462
0.2748	0,044	0.2748	-0,523
0.275	0,044	0.275	-0,573
0.2752	0,042	0.2752	-0,602
0.2754	0,038	0.2754	-0,603
0.2756	0,033	0.2756	-0,575
0.2758	0,027	0.2758	-0,521
0.276	0,020	0.276	-0,448
0.2762	0,013	0.2762	-0,368
0.2764	0,007	0.2764	-0,294
0.2766	0,002	0.2766	-0,240
0.2768	-0,002	0.2768	-0,214
0.277	-0,004	0.277	-0,222
0.2772	-0,004	0.2772	-0,263
0.2774	-0,003	0.2774	-0,327
0.2776	-0,001	0.2776	-0,401
0.2778	0,001	0.2778	-0,467
0.278	0,004	0.278	-0,508
0.2782	0,006	0.2782	-0,506
0.2784	0,007	0.2784	-0,450
0.2786	0,006	0.2786	-0,338
0.2788	0,004	0.2788	-0,173
0.279	-0,000	0.279	0,031
0.2792	-0,005	0.2792	0,253
0.2794	-0,011	0.2794	0,471
0.2796	-0,016	0.2796	0,659
0.2798	-0,021	0.2798	0,794
0.28	-0,025	0.28	0,863
0.2802	-0,027	0.2802	0,856
0.2804	-0,026	0.2804	0,777
0.2806	-0,024	0.2806	0,638
0.2808	-0,020	0.2808	0,458
0.281	-0,014	0.281	0,260
0.2812	-0,007	0.2812	0,069
0.2814	-0,001	0.2814	-0,093
0.2816	0,005	0.2816	-0,210
0.2818	0,009	0.2818	-0,274
0.282	0,012	0.282	-0,286
0.2822	0,011	0.2822	-0,254
0.2824	0,008	0.2824	-0,193
0.2826	0,002	0.2826	-0,122
0.2828	-0,006	0.2828	-0,059
0.283	-0,016	0.283	-0,019
0.2832	-0,026	0.2832	-0,013
0.2834	-0,037	0.2834	-0,042
0.2836	-0,047	0.2836	-0,102
0.2838	-0,054	0.2838	-0,182
0.284	-0,060	0.284	-0,268
0.2842	-0,062	0.2842	-0,345
0.2844	-0,061	0.2844	-0,397
0.2846	-0,057	0.2846	-0,416
0.2848	-0,050	0.2848	-0,398
0.285	-0,041	0.285	-0,345
0.2852	-0,031	0.2852	-0,267
0.2854	-0,021	0.2854	-0,178
0.2856	-0,012	0.2856	-0,093
0.2858	-0,005	0.2858	-0,026
0.286	-0,001	0.286	0,011
0.2862	0,000	0.2862	0,013
0.2864	-0,003	0.2864	-0,019
0.2866	-0,009	0.2866	-0,079
0.2868	-0,018	0.2868	-0,153
0.287	-0,029	0.287	-0,226
0.2872	-0,040	0.2872	-0,283
0.2874	-0,052	0.2874	-0,310
0.2876	-0,061	0.2876	-0,299
0.2878	-0,068	0.2878	-0,248
0.288	-0,071	0.288	-0,162
0.2882	-0,070	0.2882	-0,052
0.2884	-0,066	0.2884	0,067
0.2886	-0,058	0.2886	0,177
0.2888	-0,048	0.2888	0,265
0.289	-0,038	0.289	0,317
0.2892	-0,027	0.2892	0,328
0.2894	-0,019	0.2894	0,298
0.2896	-0,012	0.2896	0,235
0.2898	-0,010	0.2898	0,152
0.29	-0,011	0.29	0,064
0.2902	-0,016	0.2902	-0,011
0.2904	-0,024	0.2904	-0,059
0.2906	-0,035	0.2906	-0,069
0.2908	-0,047	0.2908	-0,038
0.291	-0,059	0.291	0,032
0.2912	-0,070	0.2912	0,131
0.2914	-0,079	0.2914	0,247
0.2916	-0,085	0.2916	0,363
0.2918	-0,089	0.2918	0,464
0.292	-0,090	0.292	0,536
0.2922	-0,088	0.2922	0,570
0.2924	-0,084	0.2924	0,566
0.2926	-0,078	0.2926	0,526
0.2928	-0,070	0.2928	0,461
0.293	-0,062	0.293	0,383
0.2932	-0,054	0.2932	0,306
0.2934	-0,046	0.2934	0,245
0.2936	-0,039	0.2936	0,209
0.2938	-0,032	0.2938	0,203
0.294	-0,026	0.294	0,227
0.2942	-0,021	0.2942	0,275
0.2944	-0,016	0.2944	0,334
0.2946	-0,012	0.2946	0,393
0.2948	-0,009	0.2948	0,436
0.295	-0,006	0.295	0,452
0.2952	-0,004	0.2952	0,432
0.2954	-0,003	0.2954	0,374
0.2956	-0,003	0.2956	0,281
0.2958	-0,003	0.2958	0,161
0.296	-0,004	0.296	0,026
0.2962	-0,006	0.2962	-0,107
0.2964	-0,008	0.2964	-0,224
0.2966	-0,011	0.2966	-0,311
0.2968	-0,014	0.2968	-0,358
0.297	-0,017	0.297	-0,360
0.2972	-0,020	0.2972	-0,318
0.2974	-0,023	0.2974	-0,239
0.2976	-0,026	0.2976	-0,132
0.2978	-0,029	0.2978	-0,011
0.298	-0,032	0.298	0,111
0.2982	-0,035	0.2982	0,219
0.2984	-0,036	0.2984	0,304
0.2986	-0,038	0.2986	0,359
0.2988	-0,038	0.2988	0,381
0.299	-0,038	0.299	0,371
0.2992	-0,037	0.2992	0,336
0.2994	-0,034	0.2994	0,283
0.2996	-0,032	0.2996	0,220
0.2998	-0,028	0.2998	0,157
0.3	-0,025	0.3	0,100
