Time [Sec] - Base	g - Base	Time [Sec] - Ground	g - Ground
7,807	-0,0185921	7,807	-0,146048
7,8072	-0,0250988	7,8072	0,0360119
7,8074	-0,0313128	7,8074	0,189735
7,8076	-0,0371027	7,8076	0,289911
7,8078	-0,0424021	7,8078	0,31721
7,808	-0,0471924	7,808	0,261158
7,8082	-0,051484	7,8082	0,122025
7,8084	-0,0552975	7,8084	-0,0889551
7,8086	-0,0586517	7,8086	-0,350792
7,8088	-0,0615541	7,8088	-0,635524
7,809	-0,0639913	7,809	-0,911908
7,8092	-0,0659367	7,8092	-1,14961
7,8094	-0,0673561	7,8094	-1,32333
7,8096	-0,0682085	7,8096	-1,41601
7,8098	-0,068466	7,8098	-1,42094
7,81	-0,0681049	7,81	-1,34228
7,8102	-0,0671173	7,8102	-1,19403
7,8104	-0,0655022	7,8104	-0,997576
7,8106	-0,0632654	7,8106	-0,778501
7,8108	-0,060409	7,8108	-0,562581
7,811	-0,0569267	7,811	-0,372477
7,8112	-0,0527963	7,8112	-0,2247
7,8114	-0,0479839	7,8114	-0,128032
7,8116	-0,0424388	7,8116	-0,0829451
7,8118	-0,0361123	7,8118	-0,0826445
7,812	-0,0289624	7,812	-0,114804
7,8122	-0,0209717	7,8122	-0,16433
7,8124	-0,0121601	7,8124	-0,216021
7,8126	-0,00259677	7,8126	-0,257156
7,8128	0,00759373	7,8128	-0,279131
7,813	0,018231	7,813	-0,278394
7,8132	0,0290828	7,8132	-0,256167
7,8134	0,0398779	7,8134	-0,217511
7,8136	0,0503238	7,8136	-0,169569
7,8138	0,0601252	7,8138	-0,119831
7,814	0,0690036	7,814	-0,0743081
7,8142	0,0767145	7,8142	-0,0364003
7,8144	0,0830614	7,8144	-0,00648084
7,8146	0,0879058	7,8146	0,017816
7,8148	0,0911743	7,8148	0,0404687
7,815	0,0928602	7,815	0,0656728
7,8152	0,0930167	7,8152	0,0962936
7,8154	0,0917512	7,8154	0,1326
7,8156	0,0892132	7,8156	0,171545
7,8158	0,0855829	7,8158	0,206924
7,816	0,0810541	7,816	0,230062
7,8162	0,075819	7,8162	0,23149
7,8164	0,0700429	7,8164	0,20269
7,8166	0,063848	7,8166	0,138184
7,8168	0,0572952	7,8168	0,036954
7,817	0,0503743	7,817	-0,0964623
7,8172	0,0430014	7,8172	-0,252139
7,8174	0,0350287	7,8174	-0,415589
7,8176	0,0262648	7,8176	-0,569621
7,8178	0,0165149	7,8178	-0,696671
7,818	0,00562373	7,818	-0,781319
7,8182	-0,00646647	7,8182	-0,812595
7,8184	-0,0196695	7,8184	-0,785729
7,8186	-0,0337129	7,8186	-0,702815
7,8188	-0,0481185	7,8188	-0,572696
7,819	-0,0622111	7,819	-0,40974
7,8192	-0,0751613	7,8192	-0,231692
7,8194	-0,0860563	7,8194	-0,0574619
7,8196	-0,0940064	7,8196	0,0956216
7,8198	-0,0982547	7,8198	0,213872
7,82	-0,0982988	7,82	0,288757
7,8202	-0,0939873	7,8202	0,317629
7,8204	-0,0855835	7,8204	0,303425
7,8206	-0,0737804	7,8206	0,25358
7,8208	-0,0596548	7,8208	0,178553
7,821	-0,0445646	7,821	0,0897822
7,8212	-0,0299989	7,8212	-0,00193463
7,8214	-0,0173949	7,8214	-0,0878793
7,8216	-0,00794886	7,8216	-0,162233
7,8218	-0,00244781	7,8218	-0,222105
7,822	-0,00114506	7,822	-0,267197
7,8222	-0,00371219	7,8222	-0,298887
7,8224	-0,00926213	7,8224	-0,319215
7,8226	-0,0164627	7,8226	-0,329985
7,8228	-0,0237113	7,8228	-0,332133
7,823	-0,0293609	7,823	-0,325545
7,8232	-0,0319538	7,8232	-0,309433
7,8234	-0,0304473	7,8234	-0,283023
7,8236	-0,0243675	7,8236	-0,246567
7,8238	-0,0139021	7,8238	-0,202162
7,824	0,000114711	7,824	-0,154399
7,8242	0,0163085	7,8242	-0,110428
7,8244	0,0329521	7,8244	-0,0793364
7,8246	0,0482101	7,8246	-0,0710231
7,8248	0,0604075	7,8248	-0,0945543
7,825	0,0682682	7,825	-0,156255
7,8252	0,0711077	7,8252	-0,258067
7,8254	0,0689316	7,8254	-0,396205
7,8256	0,0624372	7,8256	-0,56066
7,8258	0,0529169	7,8258	-0,735632
7,826	0,0420762	7,826	-0,900899
7,8262	0,0317818	7,8262	-1,03417
7,8264	0,0238104	7,8264	-1,11393
7,8266	0,0195855	7,8266	-1,12253
7,8268	0,0199814	7,8268	-1,04905
7,827	0,0252158	7,827	-0,891433
7,8272	0,0348221	7,8272	-0,657493
7,8274	0,0477317	7,8274	-0,36481
7,8276	0,0624454	7,8276	-0,0390428
7,8278	0,0772398	7,8278	0,288774
7,828	0,0904184	7,828	0,585904
7,8282	0,100537	7,8282	0,821932
7,8284	0,106591	7,8284	0,972659
7,8286	0,108133	7,8286	1,02329
7,8288	0,105304	7,8288	0,970554
7,829	0,0987883	7,829	0,8233
7,8292	0,0896749	7,8292	0,601682
7,8294	0,0792908	7,8294	0,334645
7,8296	0,0689969	7,8296	0,0565608
7,8298	0,0599925	7,8298	-0,197105
7,83	0,0531616	7,83	-0,394145
7,8302	0,0489707	7,8302	-0,509449
7,8304	0,0474344	7,8304	-0,528075
7,8306	0,0481566	7,8306	-0,447001
7,8308	0,0504202	7,8308	-0,275121
7,831	0,0533272	7,831	-0,0321643
7,8312	0,0559501	7,8312	0,254149
7,8314	0,0574783	7,8314	0,551625
7,8316	0,0573435	7,8316	0,827604
7,8318	0,0552851	7,8318	1,0529
7,832	0,0513744	7,832	1,20509
7,8322	0,0459709	7,8322	1,27076
7,8324	0,0396392	7,8324	1,24683
7,8326	0,033032	7,8326	1,13999
7,8328	0,0267698	7,8328	0,965575
7,833	0,0213259	7,833	0,744835
7,8332	0,0169486	7,8332	0,501982
7,8334	0,0136251	7,8334	0,260999
7,8336	0,011099	7,8336	0,0428084
7,8338	0,00893163	7,8338	-0,136943
7,834	0,00660966	7,834	-0,26909
7,8342	0,00366041	7,8342	-0,35137
7,8344	-0,000223829	7,8344	-0,387577
7,8346	-0,00509154	7,8346	-0,386265
7,8348	-0,0106807	7,8348	-0,35866
7,835	-0,0164238	7,835	-0,31648
7,8352	-0,02151	7,8352	-0,270238
7,8354	-0,0250075	7,8354	-0,227557
7,8356	-0,0260129	7,8356	-0,192609
7,8358	-0,0238231	7,8358	-0,166025
7,836	-0,0180905	7,836	-0,145438
7,8362	-0,00893753	7,8362	-0,126739
7,8364	0,00298624	7,8364	-0,105429
7,8366	0,016529	7,8366	-0,0780062
7,8368	0,0301362	7,8368	-0,0431806
7,837	0,0420236	7,837	-0,0023227
7,8372	0,0504017	7,8372	0,0404118
7,8374	0,0537217	7,8374	0,0787834
7,8376	0,050903	7,8376	0,105603
7,8378	0,041522	7,8378	0,114001
7,838	0,0258975	7,838	0,0990897
7,8382	0,00512472	7,8382	0,059051
7,8384	-0,0190485	7,8384	-0,00395313
7,8386	-0,0443805	7,8386	-0,083555
7,8388	-0,0684117	7,8388	-0,169737
7,839	-0,0887595	7,839	-0,249927
7,8392	-0,103425	7,8392	-0,31062
7,8394	-0,111037	7,8394	-0,33947
7,8396	-0,11105	7,8396	-0,326903
7,8398	-0,1038	7,8398	-0,267979
7,84	-0,0904828	7,84	-0,163115
7,8402	-0,0729948	7,8402	-0,0185922
7,8404	-0,0537114	7,8404	0,154035
7,8406	-0,0351728	7,8406	0,339054
7,8408	-0,0197705	7,8408	0,518435
7,841	-0,00945407	7,841	0,673974
7,8412	-0,00547351	7,8412	0,789589
7,8414	-0,00825025	7,8414	0,853161
7,8416	-0,0173213	7,8416	0,858246
7,8418	-0,031413	7,8418	0,80457
7,842	-0,0486118	7,842	0,698148
7,8422	-0,0666043	7,8422	0,550464
7,8424	-0,0829682	7,8424	0,376881
7,8426	-0,0954633	7,8426	0,194734
7,8428	-0,102291	7,8428	0,0213041
7,843	-0,102297	7,843	-0,12853
7,8432	-0,0950803	7,8432	-0,243873
7,8434	-0,0810142	7,8434	-0,319023
7,8436	-0,0611691	7,8436	-0,354082
7,8438	-0,0371578	7,8438	-0,354598
7,844	-0,0109315	7,844	-0,330426
7,8442	0,0154632	7,8442	-0,294422
7,8444	0,0401066	7,8444	-0,260259
7,8446	0,0614085	7,8446	-0,240462
7,8448	0,0782517	7,8448	-0,244708
7,845	0,09006	7,845	-0,278233
7,8452	0,0968019	7,8452	-0,341125
7,8454	0,0989207	7,8454	-0,428297
7,8456	0,097211	7,8456	-0,530049
7,8458	0,0926648	7,8458	-0,633524
7,846	0,0863053	7,846	-0,724553
7,8462	0,0790379	7,8462	-0,789732
7,8464	0,0715264	7,8464	-0,818537
7,8466	0,0641279	7,8466	-0,804978
7,8468	0,056871	7,8468	-0,748726
7,847	0,0494949	7,847	-0,655436
7,8472	0,0415298	7,8472	-0,536198
7,8474	0,0324112	7,8474	-0,406226
7,8476	0,0215993	7,8476	-0,282835
7,8478	0,00869677	7,8478	-0,183063
7,848	-0,00646133	7,848	-0,12123
7,8482	-0,0237526	7,8482	-0,106728
7,8484	-0,0427571	7,8484	-0,142527
7,8486	-0,0627872	7,8486	-0,224458
7,8488	-0,0829635	7,8488	-0,341558
7,849	-0,102314	7,849	-0,477286
7,8492	-0,119888	7,8492	-0,61179
7,8494	-0,13486	7,8494	-0,724371
7,8496	-0,14662	7,8496	-0,796536
7,8498	-0,154827	7,8498	-0,814543
7,85	-0,159433	7,85	-0,771432
7,8502	-0,160666	7,8502	-0,668177
7,8504	-0,158989	7,8504	-0,513768
7,8506	-0,155018	7,8506	-0,324075
7,8508	-0,149444	7,8508	-0,120019
7,851	-0,142938	7,851	0,0752487
7,8512	-0,136089	7,8512	0,239208
7,8514	-0,129338	7,8514	0,352879
7,8516	-0,122962	7,8516	0,403186
7,8518	-0,117065	7,8518	0,384386
7,852	-0,111599	7,852	0,298678
7,8522	-0,106392	7,8522	0,155613
7,8524	-0,101203	7,8524	-0,0293555
7,8526	-0,0957559	7,8526	-0,23701
7,8528	-0,0897874	7,8528	-0,446868
7,853	-0,0830768	7,853	-0,639732
7,8532	-0,0754584	7,8532	-0,799772
7,8534	-0,066836	7,8534	-0,916076
7,8536	-0,0571733	7,8536	-0,983389
7,8538	-0,0464903	7,8538	-1,00203
7,854	-0,0348564	7,854	-0,977118
7,8542	-0,0223847	7,8542	-0,917292
7,8544	-0,00922626	7,8544	-0,833156
7,8546	0,00442287	7,8546	-0,735715
7,8548	0,0183242	7,8548	-0,635099
7,855	0,0321888	7,855	-0,539555
7,8552	0,0456743	7,8552	-0,455007
7,8554	0,0583873	7,8554	-0,385026
7,8556	0,0698909	7,8556	-0,331137
7,8558	0,079722	7,8558	-0,293366
7,856	0,0874129	7,856	-0,270857
7,8562	0,0925234	7,8562	-0,262307
7,8564	0,0946695	7,8564	-0,26629
7,8566	0,0935581	7,8566	-0,281329
7,8568	0,089017	7,8568	-0,305728
7,857	0,0810236	7,857	-0,337327
7,8572	0,0697202	7,8572	-0,373235
7,8574	0,055429	7,8574	-0,409634
7,8576	0,0386443	7,8576	-0,441836
7,8578	0,0200236	7,8578	-0,464574
7,858	0,000354242	7,858	-0,472488
7,8582	-0,019481	7,8582	-0,460836
7,8584	-0,0385645	7,8584	-0,426206
7,8586	-0,0560009	7,8586	-0,367155
7,8588	-0,0709923	7,8588	-0,284691
7,859	-0,082901	7,859	-0,182366
7,8592	-0,0913167	7,8592	-0,0660558
7,8594	-0,0960966	7,8594	0,0566418
7,8596	-0,097395	7,8596	0,177321
7,8598	-0,095651	7,8598	0,287785
7,86	-0,0915566	7,86	0,381072
7,8602	-0,0859827	7,8602	0,452344
7,8604	-0,0798841	7,8604	0,499415
7,8606	-0,0741854	7,8606	0,522946
7,8608	-0,0696654	7,8608	0,526228
7,861	-0,0668486	7,861	0,514528
7,8612	-0,0659324	7,8612	0,494251
7,8614	-0,0667452	7,8614	0,471897
7,8616	-0,068761	7,8616	0,453074
7,8618	-0,0711601	7,8618	0,441717
7,862	-0,0729377	7,862	0,439546
7,8622	-0,0730433	7,8622	0,445929
7,8624	-0,0705346	7,8624	0,458098
7,8626	-0,0647226	7,8626	0,471659
7,8628	-0,0552858	7,8628	0,481387
7,863	-0,0423372	7,863	0,482041
7,8632	-0,0264263	7,8632	0,469209
7,8634	-0,00848034	7,8634	0,439969
7,8636	0,0103165	7,8636	0,393296
7,8638	0,028678	7,8638	0,330225
7,864	0,0453964	7,864	0,253699
7,8642	0,0595035	7,8642	0,168179
7,8644	0,0704047	7,8644	0,079111
7,8646	0,0779483	7,8646	-0,00774527
7,8648	0,0824288	7,8648	-0,0869167
7,865	0,084512	7,865	-0,153786
7,8652	0,0851031	7,8652	-0,204986
7,8654	0,0851685	7,8654	-0,238614
7,8656	0,0855498	7,8656	-0,254291
7,8658	0,0867947	7,8658	-0,253033
7,866	0,0890359	7,866	-0,236995
7,8662	0,0919445	7,8662	-0,209173
7,8664	0,0947602	7,8664	-0,173022
7,8666	0,0964074	7,8666	-0,132129
7,8668	0,0956714	7,8668	-0,0899207
7,867	0,0914161	7,867	-0,049395
7,8672	0,0828048	7,8672	-0,0129958
7,8674	0,0694919	7,8674	0,0174765
7,8676	0,0517471	7,8676	0,040871
7,8678	0,0304958	7,8678	0,0565853
7,868	0,00725554	7,868	0,0644997
7,8682	-0,0160155	7,8682	0,0648416
7,8684	-0,0371426	7,8684	0,0580414
7,8686	-0,0539957	7,8686	0,0446686
7,8688	-0,0647646	7,8688	0,025312
7,869	-0,0681817	7,869	0,000564981
7,8692	-0,0637062	7,8692	-0,0289313
7,8694	-0,0515892	7,8694	-0,062457
7,8696	-0,0328469	7,8696	-0,0991041
7,8698	-0,00913075	7,8698	-0,137692
7,87	0,0174843	7,87	-0,176746
7,8702	0,0447571	7,8702	-0,214474
7,8704	0,0705335	7,8704	-0,248869
7,8706	0,0929947	7,8706	-0,277869
7,8708	0,110827	7,8708	-0,299585
7,871	0,123333	7,871	-0,312583
7,8712	0,130452	7,8712	-0,316153
7,8714	0,132678	7,8714	-0,310533
7,8716	0,130937	7,8716	-0,29702
7,8718	0,126391	7,8718	-0,277928
7,872	0,12024	7,872	-0,256422
7,8722	0,11356	7,8722	-0,23612
7,8724	0,107167	7,8724	-0,220662
7,8726	0,10154	7,8726	-0,213196
7,8728	0,0968226	7,8728	-0,215883
7,873	0,0928542	7,873	-0,229578
7,8732	0,0892655	7,8732	-0,253654
7,8734	0,0855973	7,8734	-0,286049
7,8736	0,0814074	7,8736	-0,323601
7,8738	0,0763821	7,8738	-0,3625
7,874	0,0703842	7,874	-0,398916
7,8742	0,0634803	7,8742	-0,429638
7,8744	0,0559081	7,8744	-0,452549
7,8746	0,0480171	7,8746	-0,466952
7,8748	0,0401937	7,8748	-0,473543
7,875	0,032769	7,875	-0,474086
7,8752	0,0259506	7,8752	-0,470816
7,8754	0,0197792	7,8754	-0,465681
7,8756	0,0141129	7,8756	-0,459535
7,8758	0,0086548	7,8758	-0,451512
7,876	0,00301101	7,876	-0,438666
7,8762	-0,00323804	7,8762	-0,416006
7,8764	-0,0104481	7,8764	-0,376982
7,8766	-0,0188413	7,8766	-0,314454
7,8768	-0,0284466	7,8768	-0,221944
7,877	-0,0390798	7,877	-0,095103
7,8772	-0,0503497	7,8772	0,0668353
7,8774	-0,0616953	7,8774	0,260062
7,8776	-0,072455	7,8776	0,475706
7,8778	-0,0819368	7,8778	0,700002
7,878	-0,0895013	7,878	0,91541
7,8782	-0,0946256	7,8782	1,10219
7,8784	-0,096952	7,8784	1,24064
7,8786	-0,0963059	7,8786	1,31352
7,8788	-0,0926971	7,8788	1,30853
7,879	-0,0862908	7,879	1,22031
7,8792	-0,0773716	7,8792	1,05179
7,8794	-0,0662932	7,8794	0,814586
7,8796	-0,0534376	7,8796	0,528267
7,8798	-0,0391794	7,8798	0,218524
7,88	-0,0238663	7,88	-0,0853193
7,8802	-0,00781923	7,8802	-0,353557
7,8804	0,00866521	7,8804	-0,559502
7,8806	0,0252955	7,8806	-0,68247
7,8808	0,041773	7,8808	-0,710384
7,881	0,0577822	7,881	-0,641348
7,8812	0,0729882	7,8812	-0,483888
7,8814	0,0870541	7,8814	-0,256219
7,8816	0,0996614	7,8816	0,0157755
7,8818	0,110544	7,8818	0,301564
7,882	0,119522	7,882	0,569224
7,8822	0,12652	7,8822	0,789162
7,8824	0,131583	7,8824	0,937344
7,8826	0,134863	7,8826	0,997785
7,8828	0,136591	7,8828	0,964337
7,883	0,137033	7,883	0,840852
7,8832	0,136433	7,8832	0,640536
7,8834	0,134954	7,8834	0,384127
7,8836	0,132635	7,8836	0,0971671
7,8838	0,129362	7,8838	-0,192953
7,884	0,124863	7,884	-0,460046
7,8842	0,118739	7,8842	-0,682129
7,8844	0,110525	7,8844	-0,843382
7,8846	0,0997606	7,8846	-0,935586
7,8848	0,0860896	7,8848	-0,958335
7,885	0,0693439	7,885	-0,918433
7,8852	0,0496097	7,8852	-0,828338
7,8854	0,0272753	7,8854	-0,704209
7,8856	0,00303093	7,8856	-0,563606
7,8858	-0,0221667	7,8858	-0,423306
7,886	-0,0471685	7,886	-0,297389
7,8862	-0,0707393	7,8862	-0,196074
7,8864	-0,0916822	7,8864	-0,124984
7,8866	-0,10896	7,8866	-0,0853093
7,8868	-0,121808	7,8868	-0,0745391
7,887	-0,129817	7,887	-0,0875414
7,8872	-0,132972	7,8872	-0,117936
7,8874	-0,131652	7,8874	-0,159511
7,8876	-0,126585	7,8876	-0,207165
7,8878	-0,118762	7,8878	-0,25764
7,888	-0,109323	7,888	-0,309752
7,8882	-0,0994363	7,8882	-0,363974
7,8884	-0,0901735	7,8884	-0,421835
7,8886	-0,0824007	7,8886	-0,485138
7,8888	-0,0767023	7,8888	-0,55487
7,889	-0,0733353	7,889	-0,630618
7,8892	-0,0722268	7,8892	-0,71019
7,8894	-0,0730039	7,8894	-0,789502
7,8896	-0,0750573	7,8896	-0,863147
7,8898	-0,0776312	7,8898	-0,9252
7,89	-0,079921	7,89	-0,970125
7,8902	-0,0811716	7,8902	-0,993934
7,8904	-0,08077	7,8904	-0,995043
7,8906	-0,0783112	7,8906	-0,974785
7,8908	-0,0736443	7,8908	-0,937541
7,891	-0,0668868	7,891	-0,890303
7,8912	-0,0584102	7,8912	-0,841849
7,8914	-0,0487956	7,8914	-0,801469
7,8916	-0,0387685	7,8916	-0,77773
7,8918	-0,0291169	7,8918	-0,777173
7,892	-0,0206025	7,892	-0,803222
7,8922	-0,0138732	7,8922	-0,855673
7,8924	-0,00939002	7,8924	-0,930693
7,8926	-0,00736893	7,8926	-1,02106
7,8928	-0,00775117	7,8928	-1,11742
7,893	-0,0102009	7,893	-1,20934
7,8932	-0,0141324	7,8932	-1,28668
7,8934	-0,0187685	7,8934	-1,3409
7,8936	-0,0232179	7,8936	-1,36607
7,8938	-0,0265745	7,8938	-1,35917
7,894	-0,028012	7,894	-1,32052
7,8942	-0,0268784	7,8942	-1,25308
7,8944	-0,0227716	7,8944	-1,16191
7,8946	-0,0155892	7,8946	-1,0531
7,8948	-0,00554731	7,8948	-0,932784
7,895	0,00683322	7,895	-0,806253
7,8952	0,0207803	7,8952	-0,677508
7,8954	0,0353478	7,8954	-0,548953
7,8956	0,0495187	7,8956	-0,42181
7,8958	0,0623086	7,8958	-0,296454
7,896	0,0728726	7,896	-0,173099
7,8962	0,0805918	7,8962	-0,052489
7,8964	0,0851324	7,8964	0,0637184
7,8966	0,086479	7,8966	0,172612
7,8968	0,0849232	7,8968	0,270156
7,897	0,0810203	7,897	0,351826
7,8972	0,075515	7,8972	0,413196
7,8974	0,0692415	7,8974	0,451048
7,8976	0,0630189	7,8976	0,464084
7,8978	0,0575486	7,8978	0,453566
7,898	0,0533276	7,898	0,423523
7,8982	0,0505919	7,8982	0,380556
7,8984	0,049285	7,8984	0,333033
7,8986	0,0490703	7,8986	0,29011
7,8988	0,0493761	7,8988	0,26031
7,899	0,0494725	7,899	0,250187
7,8992	0,0485696	7,8992	0,263217
7,8994	0,0459238	7,8994	0,299078
7,8996	0,0409338	7,8996	0,353498
7,8998	0,0332241	7,8998	0,418743
7,9	0,022698	7,9	0,48466
7,9002	0,00955339	7,9002	0,540083
7,9004	-0,00573885	7,9004	0,574559
7,9006	-0,0224934	7,9006	0,579885
7,9008	-0,0398983	7,9008	0,551456
7,901	-0,0571109	7,901	0,489
7,9012	-0,073363	7,9012	0,396706
7,9014	-0,088049	7,9014	0,282712
7,9016	-0,100791	7,9016	0,157922
7,9018	-0,111467	7,9018	0,034537
7,902	-0,120197	7,902	-0,0756453
7,9022	-0,127287	7,9022	-0,162805
7,9024	-0,133145	7,9024	-0,220275
7,9026	-0,138184	7,9026	-0,245229
7,9028	-0,142727	7,9028	-0,238733
7,903	-0,146917	7,903	-0,20515
7,9032	-0,150671	7,9032	-0,151187
7,9034	-0,153673	7,9034	-0,0845289
7,9036	-0,155411	7,9036	-0,0125645
7,9038	-0,155261	7,9038	0,0587392
7,904	-0,152597	7,904	0,125568
7,9042	-0,146917	7,9042	0,186406
7,9044	-0,137956	7,9044	0,241734
7,9046	-0,12577	7,9046	0,293288
7,9048	-0,110772	7,9048	0,343026
7,905	-0,0937113	7,905	0,392186
7,9052	-0,0755957	7,9052	0,440461
7,9054	-0,0575582	7,9054	0,485606
7,9056	-0,0407029	7,9056	0,523574
7,9058	-0,0259436	7,9058	0,549153
7,906	-0,0138678	7,906	0,557027
7,9062	-0,00464662	7,9062	0,543077
7,9064	0,00198259	7,9064	0,505705
7,9066	0,00666561	7,9066	0,446678
7,9068	0,010306	7,9068	0,371633
7,907	0,0138901	7,907	0,289795
7,9072	0,0182922	7,9072	0,212931
7,9074	0,0240825	7,9074	0,153861
7,9076	0,0313899	7,9076	0,124476
7,9078	0,0398321	7,9078	0,133631
7,908	0,0485392	7,908	0,185458
7,9082	0,0562717	7,9082	0,278106
7,9084	0,0616173	7,9084	0,403381
7,9086	0,0632364	7,9086	0,54737
7,9088	0,0601273	7,9088	0,691988
7,909	0,0518536	7,909	0,817258
7,9092	0,0387046	7,9092	0,904152
7,9094	0,0217466	7,9094	0,937358
7,9096	0,00275625	7,9096	0,907689
7,9098	-0,0159678	7,9098	0,813757
7,91	-0,0318743	7,91	0,662541
7,9102	-0,0425115	7,9102	0,468781
7,9104	-0,0458405	7,9104	0,25338
7,9106	-0,0405672	7,9106	0,0406653
7,9108	-0,0263264	7,9108	-0,144741
7,911	-0,00377871	7,911	-0,281259
7,9112	0,0254507	7,9112	-0,353298
7,9114	0,0589747	7,9114	-0,353355
7,9116	0,0939468	7,9116	-0,283007
7,9118	0,127417	7,9118	-0,152669
7,912	0,156727	7,912	0,0198946
7,9122	0,179813	7,9122	0,212063
7,9124	0,19546	7,9124	0,39951
7,9126	0,203426	7,9126	0,559525
7,9128	0,204374	7,9128	0,674153
7,913	0,19976	7,913	0,732419
7,9132	0,191518	7,9132	0,731639
7,9134	0,181753	7,9134	0,677496
7,9136	0,172394	7,9136	0,582821
7,9138	0,164905	7,9138	0,465548
7,914	0,160068	7,914	0,345888
7,9142	0,157909	7,9142	0,243221
7,9144	0,157715	7,9144	0,173335
7,9146	0,158203	7,9146	0,14612
7,9148	0,157753	7,9148	0,164314
7,915	0,154708	7,915	0,223355
7,9152	0,147662	7,9152	0,312221
7,9154	0,135706	7,9154	0,41532
7,9156	0,118597	7,9156	0,5149
7,9158	0,0967994	7,9158	0,593785
7,916	0,0714314	7,916	0,637948
7,9162	0,0440964	7,9162	0,638579
7,9164	0,0166421	7,9164	0,593357
7,9166	-0,0091128	7,9166	0,506753
7,9168	-0,0316486	7,9168	0,389413
7,917	-0,0499645	7,917	0,256607
7,9172	-0,0637131	7,9172	0,126212
7,9174	-0,0732343	7,9174	0,0162157
7,9176	-0,0794794	7,9176	-0,0576601
7,9178	-0,0838374	7,9178	-0,0839568
7,918	-0,0878996	7,918	-0,0569851
7,9182	-0,0931854	7,9182	0,0226365
7,9184	-0,100883	7,9184	0,148291
7,9186	-0,111639	7,9186	0,308126
7,9188	-0,125435	7,9188	0,486927
7,919	-0,141553	7,919	0,66787
7,9192	-0,158672	7,9192	0,834654
7,9194	-0,17504	7,9194	0,973792
7,9196	-0,188726	7,9196	1,07601
7,9198	-0,197907	7,9198	1,13761
7,92	-0,201148	7,92	1,16083
7,9202	-0,197629	7,9202	1,1534
7,9204	-0,187302	7,9204	1,12768
7,9206	-0,170922	7,9206	1,09908
7,9208	-0,149978	7,9208	1,0842
7,921	-0,126516	7,921	1,0987
7,9212	-0,102869	7,9212	1,15513
7,9214	-0,0813521	7,9214	1,2612
7,9216	-0,0639518	7,9216	1,4181
7,9218	-0,0520357	7,9218	1,62009
7,922	-0,0461785	7,922	1,85442
7,9222	-0,0460521	7,9222	2,10222
7,9224	-0,0504797	7,9224	2,34031
7,9226	-0,0575925	7,9226	2,54332
7,9228	-0,0650782	7,9228	2,68644
7,923	-0,0705019	7,923	2,7485
7,9232	-0,0716517	7,9232	2,71431
7,9234	-0,0668315	7,9234	2,57703
7,9236	-0,0551202	7,9236	2,33949
7,9238	-0,0365012	7,9238	2,01419
7,924	-0,0118731	7,924	1,62274
7,9242	0,0170585	7,9242	1,19368
7,9244	0,0480182	7,9244	0,759643
7,9246	0,0784503	7,9246	0,353844
7,9248	0,105869	7,9248	0,00656899
7,925	0,128168	7,925	-0,258433
7,9252	0,143895	7,9252	-0,426271
7,9254	0,152416	7,9254	-0,492736
7,9256	0,153981	7,9256	-0,46433
7,9258	0,149657	7,9258	-0,357272
7,926	0,141154	7,926	-0,195017
7,9262	0,130569	7,9262	-0,00510156
7,9264	0,120077	7,9264	0,184556
7,9266	0,111639	7,9266	0,349194
7,9268	0,10673	7,9268	0,470293
7,927	0,10617	7,927	0,537459
7,9272	0,110032	7,9272	0,549426
7,9274	0,11767	7,9274	0,513284
7,9276	0,127839	7,9276	0,442771
7,9278	0,138898	7,9278	0,355598
7,928	0,149057	7,928	0,270204
7,9282	0,156631	7,9282	0,202786
7,9284	0,160268	7,9284	0,164836
7,9286	0,159118	7,9286	0,161478
7,9288	0,152922	7,9288	0,191168
7,929	0,142006	7,929	0,246391
7,9292	0,127201	7,9292	0,315437
7,9294	0,109688	7,9294	0,384877
7,9296	0,090811	7,9296	0,442298
7,9298	0,0718676	7,9298	0,478629
7,93	0,0539343	7,93	0,489952
7,9302	0,0377202	7,9302	0,478141
7,9304	0,0234979	7,9304	0,45042
7,9306	0,011096	7,9306	0,417925
7,9308	-3,44E-05	7,9308	0,393467
7,931	-0,0106988	7,931	0,388809
7,9312	-0,0218015	7,9312	0,412276
7,9314	-0,0341795	7,9314	0,466569
7,9316	-0,0484476	7,9316	0,547824
7,9318	-0,0648822	7,9318	0,645623
7,932	-0,0833511	7,932	0,744275
7,9322	-0,103313	7,9322	0,825116
7,9324	-0,123871	7,9324	0,86943
7,9326	-0,143874	7,9326	0,861499
7,9328	-0,162061	7,9328	0,791426
7,933	-0,177217	7,933	0,656946
7,9332	-0,188319	7,9332	0,464445
7,9334	-0,194668	7,9334	0,228314
7,9336	-0,19597	7,9336	-0,0306374
7,9338	-0,192361	7,9338	-0,287868
7,934	-0,184393	7,934	-0,518514
7,9342	-0,17294	7,9342	-0,700609
7,9344	-0,159107	7,9344	-0,818044
7,9346	-0,144071	7,9346	-0,862614
7,9348	-0,128953	7,9348	-0,83483
7,935	-0,114681	7,935	-0,74345
7,9352	-0,101888	7,9352	-0,603976
7,9354	-0,0908493	7,9354	-0,435973
7,9356	-0,0814817	7,9356	-0,260185
7,9358	-0,0733658	7,9358	-0,0954728
7,936	-0,0658402	7,936	0,0436365
7,9362	-0,0580947	7,9362	0,148661
7,9364	-0,0493	7,9364	0,217591
7,9366	-0,0387318	7,9366	0,254479
7,9368	-0,0258677	7,9368	0,267812
